gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2236123169	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3d8815b66-fbdb-403c-a150-4c7ad0609d03	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Azorella	Azorella madreporica		SPECIES	Azorella madreporica Clos	Azorella madreporica	Clos	CL	Santiago: Perez Caldera, above rio San Francisco.	Región Metropolitana (RM)	PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862					2800.0				1954-02-11	11	2	1954	6026493	6026493	PRESERVED_SPECIMEN	US	US	US 2279846	3503			CC0_1_0		L. Constance			2025-01-02T13:40:34.914Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2236117155	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3d5396b60-688c-417d-882b-e16987c6fae9	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Azorella	Azorella madreporica		SPECIES	Azorella madreporica Clos	Azorella madreporica	Clos	AR	Calmuco, Alto Valle.	Mendoza	PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1942-02-14	14	2	1942	6026493	6026493	PRESERVED_SPECIMEN	US	US	US 2056367	14189			CC0_1_0		A. E. Burkart, N. Troncoso & E. G. Nicora			2025-01-02T13:38:46.886Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2236057314	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3b42da887-af0e-45b2-b2a9-2fcb04cc7480	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Azorella	Azorella madreporica		SPECIES	Azorella madreporica Clos	Azorella madreporica	Clos	CL	Cordille de Maule (sedes Orient).		PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862													6026493	6026493	PRESERVED_SPECIMEN	US	US	US 56691	19638			CC0_1_0		P. Germain			2025-01-02T13:38:25.049Z	StillImage	RECORDED_DATE_MISMATCH;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2235999942	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/394544df0-0ca0-4d39-bff8-83c405623d6f	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Azorella	Azorella madreporica		SPECIES	Azorella madreporica Clos	Azorella madreporica	Clos	CL	Northern Chile. Dept. Vallenar. Vicinity of Laguna Valeriano.	Atacama (III)	PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862	-29.05	-69.87			4000.0				1926-01-08/1926-01-10		1	1926	6026493	6026493	PRESERVED_SPECIMEN	US	US	US 1497760	6048			CC0_1_0		I.M. Johnston			2025-01-02T13:38:05.296Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2235873341	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/34e1a3ad8-0039-4301-a5e5-e3944ec7bc84	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Azorella	Azorella madreporica		SPECIES	Azorella madreporica Clos	Azorella madreporica	Clos	CL	Paso de Pelambres. Crest of Cordilleras, Dept. Illapel.		PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862					3600.0				1932-01		1	1932	6026493	6026493	PRESERVED_SPECIMEN	US	US	US 1930324	2130			CC0_1_0		G. Looser			2025-01-02T13:37:42.616Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2235804267	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3278308cd-e8c1-4a7f-a848-881b2b4ecb22	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Azorella	Azorella madreporica		SPECIES	Azorella madreporica Clos	Azorella madreporica	Clos	CL	Paso de Pelambres. Crest of the Cordilleras, Dept. Illapel.		PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862					3600.0				1932-01		1	1932	6026493	6026493	PRESERVED_SPECIMEN	US	US	US 1930325	2131			CC0_1_0		G. Looser			2025-01-02T13:37:31.265Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1998939509	861e6afe-f762-11e1-a439-00145eb45e9a	8fcbc65e-7aba-4392-9854-a164d07c087d	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Azorella	Azorella madreporica		SPECIES	Azorella madreporica Clos	Azorella madreporica Clos	Clos	CL		Coquimbo	PRESENT		485ff490-e3b7-11db-9acc-b8a03c50a862													6026493	6026493	PRESERVED_SPECIMEN	GH	GH	barcode-00075418				CC_BY_4_0	President and Fellows of Harvard College	C. Gay	ISOTYPE		2025-01-12T00:00:09.020Z	StillImage	
1998910496	861e6afe-f762-11e1-a439-00145eb45e9a	891e8a1e-5459-4e4b-a28f-9d2d6165f436	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Azorella	Azorella madreporica		SPECIES	Azorella bolacina Clos	Azorella bolacina Clos	Clos	CL	Cordilleras de Coquimbo		PRESENT		485ff490-e3b7-11db-9acc-b8a03c50a862													3632144	6026493	PRESERVED_SPECIMEN	GH	GH	barcode-00075414		T. Whitfeld		CC_BY_4_0	President and Fellows of Harvard College	C. Gay	TYPE		2025-01-12T00:00:15.052Z	StillImage	
1933015320	4f64e2fc-a84b-49f6-802f-e48f725717d7	5af84ee3-9276-4aa6-8613-075a6428b226	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Azorella	Azorella madreporica		SPECIES	Azorella bolacina Clos	Azorella bolacina		FK	Am6		PRESENT	1	b472a35a-6461-444a-a3d6-84e97e6636fe									1909-12-29	29	12	1909	3632144	6026493	PRESERVED_SPECIMEN	MANCH	Botany	kk807				CC0_1_0		Rupert, Valentin		native	2024-08-12T13:01:08.734Z		INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1836902394	595ef834-9352-4d5c-9108-7b6e652f8d19	31334e8c-32c2-4507-e23f-af3729bdd648	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Azorella	Azorella madreporica		SPECIES	Azorella madreporica Clos	Azorella madreporica Clos	Clos	AR	Cerro Aconquija	Catamarca	PRESENT		29164bbc-5488-43de-9ad2-f79d48f2aa59					4100.0	400.0			1916-02		2	1916	6026493	6026493	PRESERVED_SPECIMEN	MCNAM	BH		1590			CC_BY_NC_4_0		Jörgensen, P.			2025-01-09T17:58:28.727Z		INSTITUTION_MATCH_NONE
1659433348	faf8b3c3-21dc-48b6-8a5c-e1f037789f74	IANIGLA:XFR:1175	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Azorella	Azorella madreporica		SPECIES	Azorella madreporica Clos	Azorella madreporica	Clos	AR	Laguna Diamante	Mendoza	PRESENT		497c081b-8157-4287-bb5c-291a4c71439c	-34.18053	-69.70258											6026493	6026493	PRESERVED_SPECIMEN	IANIGLA	XFR	1175				CC_BY_NC_4_0		Fidel Roig			2025-01-09T18:27:10.383Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE
1455408398	8f1960d0-6d5f-11df-8b7f-b8a03c50a862	FUNDP:NAM:005053	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Azorella	Azorella madreporica		SPECIES	Azorella madreporica Clos	Azorella cf. madreporica			"""Parc National Lauca"		PRESENT		96fbb73b-f951-4659-8f8b-fa60624a9c28													6026493	6026493	PRESERVED_SPECIMEN	1		5053				CC_BY_4_0		Margot Jean			2024-01-24T22:06:22.662Z		COORDINATE_INVALID;COUNTRY_INVALID;RECORDED_DATE_MISMATCH;RECORDED_DATE_INVALID;INSTITUTION_MATCH_NONE
1322580199	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3ede1ea73-ea16-4f25-a061-ccb924e4a284	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Azorella	Azorella madreporica		SPECIES	Azorella madreporica Clos	Azorella madreporica	Clos	CL	Santiago	Región Metropolitana (RM)	PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862													6026493	6026493	PRESERVED_SPECIMEN	US	US	US 56698	s.n.			CC0_1_0		Wilkes Explor. Exped.			2025-01-02T13:38:47.681Z	StillImage	RECORDED_DATE_MISMATCH;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1319751219	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/370c14229-da56-4817-ac22-65a043c2a41b	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Azorella	Azorella madreporica		SPECIES	Azorella madreporica Clos	Azorella madreporica	Clos	CL	Andes of Chile		PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862													6026493	6026493	PRESERVED_SPECIMEN	US	US	US 56697	s.n.			CC0_1_0		Wilkes Explor. Exped.			2025-01-02T13:38:03.927Z	StillImage	RECORDED_DATE_MISMATCH;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1318666263	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/340be751f-a812-4615-9b5a-c4b271b5bced	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Azorella	Azorella madreporica		SPECIES	Azorella madreporica Clos	Azorella madreporica	Clos	CL	Andes of Chile, snow line		PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862													6026493	6026493	PRESERVED_SPECIMEN	US	US	US 56685	s.n.			CC0_1_0		Wilkes Explor. Exped.			2025-01-02T13:37:45.997Z	StillImage	RECORDED_DATE_MISMATCH;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1260763546	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:3354955	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Azorella	Azorella madreporica		SPECIES	Azorella madreporica Clos	Azorella madreporica Clos	Clos	CL	Perez Caldaer,a bove Rio San Francisco , Wet Streamside talus with Berberis, Pernettya. Tropaeolumm , Erigeron, Calceolaris & Mutisieae.	Santiago	PRESENT		90fd6680-349f-11d8-aa2d-b8a03c50a862					2800.0				1954-02-11	11	2	1954	6026493	6026493	PRESERVED_SPECIMEN	MO	Tropicos	3354955	3503			CC_BY_4_0	Missouri Botanical Garden	Lincoln Constance			2025-01-11T16:49:16.375Z		TAXON_MATCH_TAXON_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1260762496	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:3353973	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Azorella	Azorella madreporica		SPECIES	Azorella madreporica Clos	Azorella madreporica Clos	Clos	CL	Depto. Illapel.la Vega Escondida, 3 hours byhorse east of Cuncumen; rocky sloeps, bottom of small quebrada.	Coquimbo	PRESENT		90fd6680-349f-11d8-aa2d-b8a03c50a862					2000.0				1936-12-22	22	12	1936	6026493	6026493	PRESERVED_SPECIMEN	MO	Tropicos	3353973	17016	Lincon Constance	1985-01-01T00:00:00	CC_BY_4_0	Missouri Botanical Garden	John L. Morrison			2025-01-11T16:50:55.873Z		TAXON_MATCH_TAXON_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1260762351	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:3353910	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Azorella	Azorella madreporica		SPECIES	Azorella madreporica Clos	Azorella madreporica Clos	Clos	CL	Farellones, vereda hacia la cima arriba de Los Colorados. Vegas humedas, suelo rocoso.		PRESENT	1	90fd6680-349f-11d8-aa2d-b8a03c50a862	-33.8	-70.216667			3410.0				1984-01-19	19	1	1984	6026493	6026493	PRESERVED_SPECIMEN	MO	Tropicos	3353910	4236			CC_BY_4_0	Missouri Botanical Garden	Clark P. Cowan			2025-01-11T16:49:16.363Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1260759540	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:3351424	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Azorella	Azorella madreporica		SPECIES	Azorella piligera Phil.	Azorella piligera Phil.	Phil.	CL	Illapel. la Vega Escondida, 3 hours by horse east of Cuncumen; rockysloeps, bottom of small quebrada.	Coquimbo	PRESENT		90fd6680-349f-11d8-aa2d-b8a03c50a862					2000.0				1938-12-22	22	12	1938	3630890	6026493	PRESERVED_SPECIMEN	MO	Tropicos	3351424	17016	I.M. Johnston	1941-01-01T00:00:00	CC_BY_4_0	Missouri Botanical Garden	John L. Morrison			2025-01-11T16:49:19.749Z		TAXON_MATCH_TAXON_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1259801929	e053ff53-c156-4e2e-b9b5-4462e9625424	urn:catalog:MO:Tropicos:2483265	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Azorella	Azorella madreporica		SPECIES	Azorella madreporica Clos	Azorella madreporica Clos	Clos	CL	Santiago	Santiago	PRESENT		90fd6680-349f-11d8-aa2d-b8a03c50a862													6026493	6026493	PRESERVED_SPECIMEN	LIL	Tropicos	2483265	3507			CC_BY_4_0	Missouri Botanical Garden	Lincoln Constance;Benkt Sparre			2025-01-11T15:24:56.754Z		TAXON_MATCH_TAXON_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION
1259484283	e053ff53-c156-4e2e-b9b5-4462e9625424	urn:catalog:MO:Tropicos:2194879	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Azorella	Azorella madreporica		SPECIES	Azorella madreporica Clos	Azorella madreporica Clos	Clos	AR	Calmuco	Mendoza	PRESENT		90fd6680-349f-11d8-aa2d-b8a03c50a862									1942-02-14	14	2	1942	6026493	6026493	PRESERVED_SPECIMEN	SI	Tropicos	2194879	14189			CC_BY_4_0	Missouri Botanical Garden	Arturo E. Burkart;et al.			2025-01-11T15:24:54.751Z		TAXON_MATCH_TAXON_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION
1258042236	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:100704590	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Azorella	Azorella madreporica		SPECIES	Azorella madreporica Clos	Azorella madreporica Clos	Clos	AR	El Calafate, Cerro Huiliches.	Santa Cruz	PRESENT	1	90fd6680-349f-11d8-aa2d-b8a03c50a862	-50.389722	-72.308611			930.0				2012-11-23	23	11	2012	6026493	6026493	PRESERVED_SPECIMEN	MO	Tropicos	100704590	14042			CC_BY_4_0	Missouri Botanical Garden	Fernando O. Zuloaga;Diego L. Salariato;L. Salomón;A.A. Suarez			2025-01-11T16:51:01.926Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1228420825	90c853e6-56bd-480b-8e8f-6285c3f8d42b	fea1fe30-916e-47e2-afce-e5a6fdcf573f	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Azorella	Azorella madreporica		SPECIES	Azorella piligera Phil.	Azorella piligera Phil.					PRESENT		7b8aff00-a9f8-11d8-944b-b8a03c50a862													3630890	6026493	PRESERVED_SPECIMEN	F	Botany					CC0_1_0	The Field Museum of Natural History	R. A. Philippi	TYPE		2024-01-25T11:00:02.408Z	StillImage	AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY
1228407970	90c853e6-56bd-480b-8e8f-6285c3f8d42b	6cf63042-6089-40f5-8bfa-746da707590b	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Azorella	Azorella madreporica		SPECIES	Azorella muscoides Phil.	Azorella muscoides Phil.					PRESENT		7b8aff00-a9f8-11d8-944b-b8a03c50a862													3631131	6026493	PRESERVED_SPECIMEN	F	Botany					CC0_1_0	The Field Museum of Natural History	R. A. Philippi	TYPE		2024-01-25T11:00:13.075Z	StillImage	AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY
1228313117	90c853e6-56bd-480b-8e8f-6285c3f8d42b	b7a9e904-46a6-4d7f-aa46-2d16cc7dc0e4	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Azorella	Azorella madreporica		SPECIES	Azorella bolacina Clos	Azorella bolacina Clos					PRESENT		7b8aff00-a9f8-11d8-944b-b8a03c50a862									1839			1839	3632144	6026493	PRESERVED_SPECIMEN	F	Botany		940			CC0_1_0	The Field Museum of Natural History	C. Gay	TYPE		2024-01-25T11:00:18.058Z	StillImage	AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY
1228274552	90c853e6-56bd-480b-8e8f-6285c3f8d42b	8e38c138-1ce6-4a35-a414-9608e9e481cf	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Azorella	Azorella madreporica		SPECIES	Azorella madreporica Clos	Azorella madreporica Clos					PRESENT		7b8aff00-a9f8-11d8-944b-b8a03c50a862									1839			1839	6026493	6026493	PRESERVED_SPECIMEN	F	Botany					CC0_1_0	The Field Museum of Natural History	C. Gay	TYPE		2024-01-25T11:00:16.468Z	StillImage	AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY
1228243906	90c853e6-56bd-480b-8e8f-6285c3f8d42b	ca0d2ac7-a9af-4d1c-907b-faa7e0cf0733	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Azorella	Azorella madreporica		SPECIES	Azorella piligera Phil.	Azorella piligera Phil.					PRESENT		7b8aff00-a9f8-11d8-944b-b8a03c50a862									1862			1862	3630890	6026493	PRESERVED_SPECIMEN	F	Botany					CC0_1_0	The Field Museum of Natural History	R. A. Philippi	TYPE		2024-01-25T11:00:11.940Z	StillImage	AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY
1228178053	90c853e6-56bd-480b-8e8f-6285c3f8d42b	a90d90ae-f949-4bb2-9545-85661b41ed61	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Azorella	Azorella madreporica		SPECIES	Azorella muscoides Phil.	Azorella muscoides Phil.					PRESENT		7b8aff00-a9f8-11d8-944b-b8a03c50a862													3631131	6026493	PRESERVED_SPECIMEN	F	Botany		s.n.			CC0_1_0	The Field Museum of Natural History	Ph. Germain	TYPE		2024-01-25T10:59:53.885Z	StillImage	AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY
1144567459	f577c9f3-ae71-4278-b6bf-512ba1dfaa21		Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Azorella	Azorella madreporica		SPECIES	Azorella madreporica Clos	Azorella madreporica Clos		CL	Coquimbo - Prov. de Coquimbo/Región de Coquimbo		PRESENT		43a26bbf-466a-4335-96cc-01d0656c614a	-30.54583	-70.76639											6026493	6026493	PRESERVED_SPECIMEN	G	Geneva Herbarium – General Collection (G)	G-G-267176/1		Müller, J.		CC_BY_NC_4_0		Gay, C. (Coll. De Candolle)	TYPE		2024-01-25T16:16:30.662Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1144567443	f577c9f3-ae71-4278-b6bf-512ba1dfaa21		Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Azorella	Azorella madreporica		SPECIES	Azorella madreporica Clos	Azorella madreporica Clos		CL	Coquimbo - Prov. de Coquimbo/Región de Coquimbo		PRESENT		43a26bbf-466a-4335-96cc-01d0656c614a	-30.54583	-70.76639											6026493	6026493	PRESERVED_SPECIMEN	G	Geneva Herbarium – General Collection (G)	G-G-267177/2				CC_BY_NC_4_0		Gay, C. (Coll. De Candolle)	TYPE		2024-01-25T16:16:41.279Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1096608849	0943f690-fde5-11dd-83f4-b8a03c50a862	S:VascularPlants:S05-4064	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Azorella	Azorella madreporica		SPECIES	Azorella madreporica Clos	Azorella madreporica Clos	Clos	CL	Cord. d. Linares	Maule	PRESENT		6ba9a8cc-513a-4a51-bf93-6f5de8040a96													6026493	6026493	PRESERVED_SPECIMEN	S	VascularPlants	S05-4064	s.n.			CC0_1_0		[Philippi]			2024-01-24T22:59:10.416Z		TYPE_STATUS_INVALID;AMBIGUOUS_COLLECTION
1090547505	1064b787-c882-493e-b17d-4ffba363b776	https://specieslink.net/guid/64/18385	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Azorella	Azorella madreporica		SPECIES	Azorella madreporica Clos	Azorella madreporica	Clos				PRESENT		c47cd3b0-2178-4a4b-87a6-740b482970a9									1954-02-11	11	2	1954	6026493	6026493	PRESERVED_SPECIMEN	IAC	IAC	18385	3503	L. Constance	1954-02-11T00:00:00	CC_BY_4_0	Herbário do Instituto Agronômico de Campinas	L. Constance			2025-01-12T15:49:56.645Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
